track_name,artist_name,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
Somewhere in the Universe,Pity Party (Girls Club),64,0.383,0.461,3,-10.844,1,0.0592,0.427,0.367,0.119,0.106,172.221
Somewhere Only We Know,Miki Ratsula,51,0.698,0.019,5,-21.036,0,0.0422,0.989,0.0,0.0807,0.586,94.193
Song for the Sleepless,Ollie MN,38,0.483,0.139,8,-15.356,1,0.0379,0.922,0.06,0.458,0.424,137.781
A Song for You,Donny Hathaway,61,0.332,0.22,5,-13.157,1,0.036,0.821,0.000205,0.245,0.0719,100.196
Songs I Can't Listen To,Neon Trees,58,0.473,0.833,11,-4.996,0,0.0423,0.00781,2.99e-05,0.0737,0.705,175.02
A Song to Sing,Kid Quill,0,0.745,0.741,2,-7.212,1,0.184,0.209,0.0,0.51,0.48,94.002
So Nice So Smart,Kimya Dawson,46,0.489,0.275,4,-16.161,1,0.0364,0.828,8.37e-06,0.165,0.238,108.218
Sonnentanz (Sun Don’t Shine),Klangkarussell,0,0.694,0.556,5,-8.558,0,0.0892,0.18,0.0284,0.105,0.197,119.946
A Soulmate Who Wasn’t Meant to Be,Jess Benko,69,0.571,0.0274,9,-20.274,0,0.0649,0.948,6.43e-06,0.322,0.087,124.209
Soup Song,Nep,49,0.464,0.398,6,-10.665,0,0.0918,0.921,0.0,0.172,0.501,203.502
Sour Patch Kids,Bryce Vine,60,0.523,0.783,9,-5.084,1,0.0545,0.0144,1.71e-05,0.219,0.581,76.588
South,Hippo Campus,59,0.532,0.548,1,-6.521,1,0.0291,0.174,0.0033,0.108,0.443,130.114
Southern Wild,Honeywater,28,0.479,0.117,0,-12.234,1,0.0383,0.778,0.0,0.0866,0.215,140.973
Spaceboss,Liquid Stranger,47,0.725,0.722,9,-4.824,1,0.0712,0.00416,0.19,0.181,0.345,74.999
Space Cadet,The Technicolors,52,0.571,0.655,11,-7.576,1,0.0307,0.127,1.42e-05,0.165,0.633,85.986
Spacetime (feat. NEVVE),Subtronics,58,0.709,0.802,4,-1.146,0,0.137,0.0877,1.43e-05,0.323,0.546,140.072
Sparks,Coldplay,89,0.371,0.268,1,-10.506,1,0.0281,0.748,0.0517,0.104,0.165,102.617
Spice Girl,Aminé,63,0.693,0.46,0,-7.912,0,0.226,0.392,0.0,0.157,0.873,78.09
Spin It Back,Kayzo,36,0.411,0.966,2,-3.483,1,0.51,0.0051,0.314,0.0738,0.142,147.456
The Spins,Mac Miller,11,0.794,0.766,9,-3.894,0,0.0377,0.0135,0.0,0.0785,0.55,127.007
Spud,"Whatever, Dad",38,0.316,0.00692,9,-20.612,0,0.0408,0.955,0.827,0.111,0.0628,79.407
Stacy,Quinn XCII,62,0.744,0.556,8,-6.97,1,0.0375,0.0858,0.0,0.1,0.505,105.006
Stalemate_Spud,"Whatever, Dad",0,0.52,0.173,9,-19.294,0,0.041,0.362,0.112,0.0749,0.112,148.729
Stand by Me,Ben E. King,42,0.668,0.271,9,-10.321,1,0.0379,0.5,2.53e-06,0.233,0.694,119.08
Stars Will Fall,Duster,73,0.432,0.13,9,-13.076,1,0.0282,0.94,0.965,0.106,0.0741,96.41
State Lines,Novo Amor,77,0.509,0.31,9,-10.623,1,0.0313,0.959,0.229,0.0963,0.151,137.474
Statue Of A Woman,Novo Amor,48,0.0687,0.229,10,-17.496,1,0.0327,0.878,0.842,0.0912,0.0313,71.318
Stay,Mac Miller,65,0.742,0.561,6,-7.017,1,0.139,0.566,0.000135,0.641,0.55,134.01
Stay Close,Koastle,59,0.752,0.427,5,-7.28,0,0.109,0.175,0.00278,0.306,0.387,93.877
Stay For A While,Virtual Riot,32,0.764,0.925,8,-4.822,1,0.117,0.0149,0.000712,0.118,0.207,140.013
Stay With Me (feat. Jeremy Zucker),ayokay,53,0.694,0.695,2,-6.612,1,0.0705,0.489,0.000159,0.131,0.468,100.035
Stella Brown,Jelani Aryeh,59,0.733,0.481,2,-7.554,1,0.0347,0.273,0.0739,0.287,0.553,125.009
Step Aside,Subtronics,0,0.734,0.958,1,-0.688,0,0.199,0.0586,0.215,0.331,0.366,74.965
Still Don't Know My Name,Labrinth,80,0.316,0.63,5,-5.963,1,0.117,0.471,0.262,0.205,0.313,89.643
STILL HUMBLE,Aaron May,51,0.546,0.736,8,-8.672,0,0.39,0.384,0.0,0.0755,0.731,83.752
Still Kids,Virtual Riot,39,0.655,0.663,0,-6.068,1,0.0479,0.219,0.00351,0.173,0.359,139.958
Still New York (feat. Joey Bada$$),MAX,0,0.662,0.677,1,-6.371,0,0.0405,0.23,0.0,0.369,0.346,99.017
Stolen Dance,Milky Chance,15,0.885,0.581,11,-8.813,1,0.0378,0.427,0.000204,0.0759,0.728,114.016
Stone,Born Without Bones,48,0.493,0.343,4,-9.299,1,0.0293,0.13,0.0,0.116,0.163,103.37
Stop Sign,DICE,55,0.507,0.738,6,-6.289,1,0.0314,0.0345,0.0,0.223,0.529,86.045
Straightjacket,Quinn XCII,61,0.838,0.546,5,-6.811,0,0.295,0.153,0.0,0.0656,0.745,137.027
Strange,Celeste,47,0.286,0.0847,2,-9.883,1,0.0397,0.934,6.94e-06,0.121,0.112,70.743
Strangers,Seven Lions,58,0.579,0.697,0,-7.429,0,0.0394,0.0142,1.6e-06,0.157,0.49,129.967
Stranger To Yourself,Loving,53,0.49,0.409,7,-10.732,1,0.0401,0.957,0.59,0.238,0.151,164.33
Strawberries & Cigarettes,Troye Sivan,81,0.578,0.537,9,-8.676,1,0.0832,0.162,0.0,0.076,0.25,83.909
Strawberry Blond,Mitski,0,0.553,0.545,0,-8.299,1,0.0867,0.839,0.0,0.061,0.943,77.332
Strawberry Skies,Kid Travis,63,0.65,0.462,11,-6.587,0,0.089,0.366,0.0,0.159,0.649,89.887
Streetcar,Daniel Caesar,72,0.41,0.298,3,-11.796,1,0.0473,0.721,0.0,0.158,0.142,109.651
Stuck in the Middle,Tai Verdes,0,0.844,0.429,2,-9.308,1,0.0448,0.574,0.0,0.0949,0.764,119.989
Stuck In The Middle With You,The Sometimes Island,30,0.858,0.707,9,-3.834,1,0.0545,0.0232,0.0,0.089,0.814,120.022
Stuck on u,Pity Party (Girls Club),61,0.401,0.339,11,-11.247,1,0.0422,0.908,0.00028,0.211,0.219,97.273
Stunnin',Curtis Waters,0,0.906,0.604,11,-8.332,0,0.0746,0.329,0.0,0.255,0.899,99.996
Stupid Deep,Jon Bellion,57,0.362,0.377,2,-9.713,1,0.0339,0.732,0.000631,0.127,0.294,137.891
Subsonic Twilight,Starjunk 95,42,0.431,0.977,1,-6.15,1,0.17,0.0469,0.929,0.108,0.16,179.81
Substance (We Woke Up),03 Greedo,0,0.731,0.54,3,-5.975,0,0.0512,0.361,0.0,0.16,0.313,141.955
SUGAR,BROCKHAMPTON,72,0.453,0.538,1,-8.212,1,0.0638,0.449,0.0,0.19,0.516,122.973
Suicide Cleanup,Birth Day,63,0.789,0.137,9,-24.179,1,0.0589,0.935,0.951,0.11,0.279,109.967
"Suite bergamasque, L. 75: Clair de lune",Claude Debussy,57,0.339,0.00597,3,-27.888,0,0.0509,0.994,0.926,0.0695,0.0353,102.801
Summer,Calvin Harris,21,0.603,0.861,4,-3.565,0,0.0325,0.0215,0.043,0.1,0.72,127.962
Summer,Chloe Lilac,30,0.639,0.531,4,-5.531,1,0.0277,0.282,1.45e-06,0.111,0.318,112.926
SUMMER,BROCKHAMPTON,61,0.497,0.55,8,-6.13,1,0.0257,0.847,0.049,0.119,0.542,79.955
Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),Martin Garrix,74,0.661,0.723,5,-6.976,0,0.0566,0.179,1.23e-05,0.14,0.316,113.778
Summer Love,bLAck pARty,66,0.617,0.604,3,-7.79,0,0.0345,0.591,0.000751,0.334,0.855,159.861
Summer on You,PRETTYMUCH,57,0.811,0.447,4,-6.55,1,0.0414,0.636,0.0,0.462,0.694,99.995
Summer's Colour,Basement,0,0.355,0.906,3,-3.536,0,0.0547,8.22e-06,4.29e-05,0.285,0.227,148.003
Summer's Gone,NoMBe,0,0.599,0.585,9,-10.076,1,0.0554,0.108,0.000982,0.121,0.177,145.933
Summertime,Vince Staples,47,0.446,0.593,11,-7.748,1,0.0597,0.0365,0.85,0.0988,0.0706,123.884
sunburn,almost monday,60,0.691,0.742,4,-4.544,1,0.0321,0.00372,0.0,0.495,0.788,111.98
Sunburn,DROELOE,0,0.693,0.725,0,-7.297,0,0.0321,0.121,0.00278,0.214,0.447,105.961
Sunday Best,Surfaces,62,0.878,0.525,5,-6.832,1,0.0578,0.183,0.0,0.0714,0.694,112.022
Sunday Candy,Nico Segal,62,0.511,0.596,0,-6.56,1,0.224,0.53,0.0,0.0798,0.554,158.063
Sun Don't Shine,Klangkarussell,55,0.456,0.563,5,-8.627,0,0.0644,0.191,0.00109,0.0978,0.213,119.94
Sundress,A$AP Rocky,80,0.721,0.707,6,-6.364,1,0.0595,0.181,3.68e-06,0.143,0.743,125.005
Sunflower,Rex Orange County,2,0.384,0.765,6,-4.463,1,0.0579,0.646,0.00352,0.522,0.567,129.903
Sunflower Seeds,Bryce Vine,55,0.723,0.593,10,-5.816,1,0.0308,0.194,5.35e-05,0.217,0.273,92.985
Sunkissed,khai dreams,0,0.768,0.354,6,-9.484,1,0.0539,0.592,0.0,0.399,0.793,153.97
Sunset Lover,Petit Biscuit,70,0.785,0.525,6,-7.556,1,0.042,0.669,0.439,0.114,0.251,90.853
Sunshine (with The Knocks),Whethan,41,0.795,0.877,7,-2.6,1,0.0796,0.0308,0.315,0.0573,0.773,122.035
Sunsick,Bennett Coast,62,0.663,0.583,7,-9.235,1,0.0346,0.411,0.138,0.169,0.58,81.507
SUPERBLOOM,MisterWives,62,0.558,0.889,8,-3.945,1,0.102,0.191,0.000387,0.328,0.716,170.102
Superhuman,SLANDER,56,0.569,0.727,7,-6.415,1,0.0437,0.028,0.0,0.949,0.16,127.908
Superlove (feat. Oh Wonder),Whethan,53,0.578,0.491,11,-8.544,0,0.21,0.203,0.000378,0.182,0.64,98.273
Super Rich Kids,Frank Ocean,78,0.739,0.419,3,-8.241,0,0.0854,0.219,0.0,0.196,0.58,60.493
superstars,Christian French,54,0.312,0.614,8,-6.073,1,0.0466,0.0589,0.0,0.0898,0.356,205.379
Superstar Sh*t,Dominic Fike,72,0.756,0.394,4,-7.321,0,0.0956,0.945,0.0371,0.12,0.197,70.027
Surprise Party (feat. Blackbear),Hoodie Allen,59,0.671,0.699,6,-4.224,0,0.0647,0.00453,0.000277,0.173,0.379,72.946
The Swan,Camille Saint-Saëns,64,0.216,0.149,7,-18.173,1,0.0402,0.986,0.94,0.0921,0.117,123.201
Sweater Weather,The Neighbourhood,92,0.612,0.807,10,-2.81,1,0.0336,0.0495,0.0177,0.101,0.398,124.053
Sweet Creature,Harry Styles,76,0.427,0.262,7,-8.541,1,0.0276,0.746,0.0,0.068,0.228,104.085
Sweet Disposition,The Temper Trap,0,0.531,0.805,2,-7.127,1,0.0433,0.0783,0.0926,0.116,0.349,129.107
Swimming Pools (Drank),Kendrick Lamar,81,0.577,0.447,8,-5.892,1,0.277,0.00627,0.00022,0.0899,0.189,74.236
Take a Walk,Passion Pit,68,0.566,0.755,11,-5.526,1,0.0368,0.0338,0.0,0.315,0.445,101.006
Take It Easy,Surfaces,44,0.765,0.689,6,-5.616,1,0.0456,0.236,7.39e-06,0.114,0.497,144.958
Take Me to Church,Hozier,80,0.566,0.664,4,-5.303,0,0.0464,0.634,0.0,0.116,0.437,128.945
Take Me Where Your Heart Is,Q,69,0.858,0.426,10,-8.879,0,0.0402,0.00586,0.761,0.0977,0.419,89.981
Take You Down,ILLENIUM,44,0.285,0.694,11,-3.358,1,0.0482,0.511,0.000128,0.374,0.163,170.124
Talia,King Princess,60,0.401,0.507,2,-7.001,1,0.089,0.549,0.0,0.164,0.236,180.159
Talk,Lomelda,0,0.593,0.0332,10,-24.616,1,0.0472,0.936,0.00585,0.0895,0.266,56.921
Talk,Fog Lake,32,0.538,0.5,7,-9.551,1,0.0336,0.794,0.716,0.0833,0.491,141.061
Talk 2 Me,Montell Fish,73,0.464,0.126,11,-16.383,1,0.0647,0.816,3.67e-06,0.559,0.181,103.176
Talk Down,Dijon,58,0.752,0.823,1,-6.267,1,0.139,0.182,0.0,0.213,0.709,112.888
Talk (feat. Disclosure),Khalid,72,0.9,0.4,0,-8.575,1,0.127,0.0516,0.0,0.0599,0.346,135.984
Talk Too Much,COIN,71,0.598,0.888,4,-5.119,1,0.0807,0.00947,0.0,0.347,0.482,103.966
Telephones,Vacations,83,0.526,0.447,2,-9.268,1,0.0274,0.00283,0.0301,0.109,0.183,74.995
Telescope,Cage The Elephant,65,0.589,0.481,0,-4.801,1,0.0285,0.273,1.33e-05,0.0986,0.176,93.568
Television / So Far So Good,Rex Orange County,1,0.405,0.505,5,-7.75,1,0.0458,0.592,0.0,0.121,0.318,164.971
Temptation,SIDEPIECE,53,0.808,0.878,9,-5.282,1,0.0948,0.00665,0.0152,0.208,0.624,125.011
TEMPTATION,Joey Bada$$,70,0.775,0.707,10,-5.339,0,0.152,0.397,0.0,0.874,0.78,104.979
TendingToTheGarden,surrenderdorothy,48,0.649,0.337,2,-18.103,1,0.0695,0.508,0.806,0.0922,0.187,92.047
Test & Recognise - Flume Re-work,Seekae,69,0.544,0.579,8,-8.52,1,0.0712,0.193,1.43e-05,0.117,0.294,109.769
That Funny Feeling,Phoebe Bridgers,66,0.515,0.298,4,-11.499,1,0.0311,0.718,9.17e-06,0.365,0.462,116.761
that's just how it goes,ROLE MODEL,54,0.778,0.629,7,-5.011,0,0.031,0.189,0.000293,0.149,0.48,108.023
That's Life (feat. Mac Miller & Sia),88-Keys,63,0.525,0.774,9,-4.532,1,0.241,0.24,1.07e-06,0.495,0.526,154.192
then i met her,EKKSTACY,63,0.457,0.869,1,-7.639,1,0.0279,0.00226,0.02,0.256,0.434,157.061
There for You,Martin Garrix,69,0.611,0.644,6,-7.607,0,0.0553,0.124,0.0,0.124,0.13,105.969
These Girls,Sticky Fingers,0,0.358,0.585,6,-8.762,1,0.0776,0.327,2e-06,0.0864,0.407,185.392
Thief,Ookay,57,0.57,0.797,6,-2.954,1,0.0608,0.00476,0.00833,0.11,0.212,149.925
Thinking Bout U,Fabian Mazur,0,0.516,0.4,5,-12.304,0,0.0517,0.0299,0.000778,0.118,0.242,150.057
Thin Mints and Popcorn,Scruffpuppie,28,0.261,0.204,3,-15.171,0,0.0263,0.75,0.0,0.214,0.159,153.672
THIS CRIPPLING YOUTH,SEBASTIAN PAUL,42,0.43,0.47,9,-6.201,1,0.306,0.523,0.000528,0.0869,0.286,79.94
This Feeling,mike.,40,0.715,0.672,9,-8.155,1,0.127,0.411,0.000459,0.152,0.361,92.085
This Is How It Feels (with Laufey),d4vd,73,0.312,0.229,2,-11.656,1,0.0327,0.931,0.0,0.165,0.239,132.493
This Was a Home Once,Bad Suns,53,0.701,0.717,8,-5.553,1,0.0277,0.0335,0.000488,0.176,0.606,106.024
Thom Flac,Flamingo 7,0,0.373,0.563,9,-11.459,1,0.278,0.896,0.00187,0.108,0.239,71.0
The Thrill,Wiz Khalifa,11,0.817,0.775,10,-4.767,0,0.108,0.277,0.0,0.108,0.806,126.984
The Thrill - Porter Robinson Remix,NERO,48,0.469,0.38,8,-5.394,0,0.0306,0.0372,0.000212,0.317,0.302,79.982
Through and Through,khai dreams,0,0.852,0.424,6,-9.308,1,0.0463,0.383,0.0,0.0843,0.591,94.934
Throw Shade,CRUISR,34,0.559,0.784,7,-7.051,1,0.0428,0.0138,0.0,0.0619,0.867,160.017
Thunder,Roy Blair,51,0.667,0.316,0,-9.132,1,0.0262,0.0292,0.00613,0.147,0.156,100.998
Tiden Flyver,Boom Clap Bachelors,46,0.314,0.293,0,-9.917,1,0.0308,0.884,2.6e-05,0.0788,0.22,123.013
Till I Die,A Love Like Pi,36,0.642,0.884,9,-5.564,1,0.0503,0.0251,0.0,0.0913,0.561,115.999
Time After Time,Cyndi Lauper,80,0.726,0.449,0,-9.206,1,0.0286,0.487,1.34e-06,0.0824,0.294,130.388
Timeless (feat. DJ SPINKING),A Boogie Wit da Hoodie,63,0.569,0.761,5,-6.071,0,0.475,0.261,6.71e-06,0.0748,0.325,180.122
Time of Our Lives,Pitbull,83,0.721,0.802,1,-5.797,1,0.0583,0.0921,0.0,0.694,0.724,124.022
Time to Pretend,MGMT,74,0.438,0.94,2,-3.249,1,0.0452,8.74e-05,0.0777,0.3,0.421,100.99
Time Will Tell,Blood Orange,45,0.628,0.767,6,-5.907,1,0.0735,0.0615,0.000105,0.133,0.551,93.958
Tinder Song,Victor Internet,0,0.619,0.465,11,-7.327,1,0.0238,0.51,2.54e-05,0.0958,0.554,79.983
Tipsy - Club Mix,J-Kwon,65,0.925,0.744,0,-5.79,1,0.367,0.0644,0.0,0.0888,0.656,93.02
To Be So Lonely,Harry Styles,70,0.758,0.436,0,-7.269,1,0.0418,0.618,1.61e-05,0.335,0.605,104.959
To Let A Good Thing Die,Bruno Major,0,0.558,0.109,10,-18.857,1,0.0978,0.934,1.35e-05,0.13,0.389,64.303
Tomorrow's Taken,Mojave 3,42,0.393,0.15,3,-18.17,1,0.0305,0.707,0.863,0.123,0.0698,102.601
Tongue Tied,GROUPLOVE,80,0.56,0.936,3,-5.835,1,0.0439,0.00847,0.0,0.161,0.371,112.96
Tonight,Kidswaste,43,0.453,0.558,7,-6.831,1,0.0267,0.484,0.00371,0.23,0.197,86.905
Tonight Tonight,Hot Chelle Rae,71,0.686,0.783,4,-4.977,1,0.119,0.0764,0.0,0.163,0.814,99.978
Too Close,Sir Chloe,0,0.42,0.558,9,-5.728,1,0.0509,0.167,0.0,0.19,0.538,165.987
TOO COLD,Sickmode,66,0.631,0.858,2,-4.895,1,0.178,0.00793,0.000988,0.501,0.337,160.046
Toroka,Christian Kuria,62,0.641,0.438,5,-7.029,1,0.132,0.905,0.000134,0.108,0.343,67.529
To the Top,Twin Shadow,42,0.429,0.725,2,-6.156,1,0.0371,0.00502,1.54e-05,0.266,0.159,82.925
Tough (feat. Noah Kahan),Quinn XCII,62,0.729,0.571,10,-7.047,1,0.0551,0.39,0.0,0.111,0.687,93.125
town,mage tears,58,0.324,0.00584,3,-34.23,1,0.0487,0.923,0.169,0.116,0.067,165.193
Traingazing,Sam Wills,66,0.848,0.364,11,-10.058,1,0.0637,0.697,0.00529,0.14,0.569,137.541
traitor,Olivia Rodrigo,88,0.38,0.339,3,-7.885,1,0.0338,0.691,0.0,0.12,0.0849,100.607
Tramontane,Boxplot,40,0.433,0.896,1,-6.155,1,0.043,0.00316,0.872,0.363,0.0659,174.073
Trampoline - Jauz Remix,SHAED,61,0.49,0.606,7,-6.604,0,0.0424,0.169,0.00106,0.0704,0.119,126.553
Treehouse,FM,0,0.585,0.202,7,-19.463,0,0.0392,0.695,0.227,0.111,0.167,73.508
Treehouse,Alex G,80,0.612,0.196,7,-19.489,0,0.0359,0.706,0.319,0.111,0.142,73.489
TROJAN HORSE,SEBASTIAN PAUL,58,0.651,0.726,8,-7.583,1,0.312,0.576,0.0152,0.272,0.657,89.305
Trouble,Cage The Elephant,74,0.47,0.623,0,-5.655,1,0.0302,0.392,0.000439,0.0992,0.298,77.861
Trouble - Unpeeled,Cage The Elephant,40,0.454,0.699,0,-6.143,1,0.0389,0.155,0.00536,0.924,0.401,78.874
True Colors,Zedd,45,0.568,0.794,2,-3.317,0,0.0371,0.398,3.95e-05,0.104,0.489,126.023
T-Shirt,Migos,5,0.865,0.687,10,-3.744,0,0.217,0.242,0.0,0.158,0.486,139.023
tubby wubby pony waifu,CarlyIsSleepy,7,0.641,0.601,5,-8.817,1,0.0589,0.561,3.32e-06,0.0791,0.775,130.064
Tungs,The Frights,53,0.565,0.618,1,-11.316,0,0.104,0.0697,6.37e-05,0.509,0.5,106.337
Tunnel Vision,Kodak Black,50,0.497,0.489,11,-7.724,0,0.294,0.0576,9.91e-05,0.122,0.231,171.853
Turn Away,Skinshape,23,0.473,0.329,7,-12.224,0,0.0391,0.758,0.572,0.0693,0.286,114.785
Turning Page,Sleeping At Last,72,0.307,0.371,3,-8.498,1,0.0288,0.923,0.0253,0.11,0.189,115.241
Twin Falls,Built To Spill,51,0.536,0.336,9,-13.278,1,0.0336,0.273,0.0126,0.245,0.411,115.078
Twin Size Mattress,The Front Bottoms,0,0.325,0.867,4,-5.53,1,0.0809,0.00548,4.33e-06,0.103,0.336,144.866
Two 10s,Quinn XCII,45,0.741,0.498,0,-6.189,0,0.303,0.6,3.5e-06,0.119,0.552,71.502
UGLY,slowthai,42,0.353,0.71,4,-4.809,0,0.0357,0.00304,0.000309,0.109,0.0479,87.913
Ugotme,Omar Apollo,62,0.782,0.494,0,-1.458,1,0.0337,0.454,6.1e-05,0.134,0.402,65.832
Ultimately,khai dreams,0,0.734,0.222,5,-17.287,1,0.229,0.896,0.0,0.343,0.62,106.946
Ultralight Beam,Kanye West,72,0.592,0.403,0,-8.768,0,0.414,0.62,0.0,0.54,0.391,105.169
The Underdog (feat. Mista Dc),Travis Thompson,24,0.706,0.803,8,-4.345,0,0.271,0.28,0.00218,0.157,0.718,92.053
UNDERGROUND,Kayzo,23,0.408,0.946,3,-2.97,0,0.187,0.00368,0.527,0.337,0.0874,150.024
Unknown / Nth,Hozier,73,0.475,0.178,7,-9.976,1,0.0347,0.745,0.000189,0.0899,0.23,136.687
Unrequited Love (& other clichés),Breakup Shoes,58,0.385,0.468,4,-9.588,1,0.0251,0.291,0.0293,0.0892,0.248,81.331
Untitled,Eleni Drake,0,0.605,0.399,8,-8.597,0,0.0426,0.823,0.058,0.127,0.202,74.049
Up All Night,Khalid,62,0.665,0.712,1,-7.536,1,0.0527,0.00103,0.00333,0.102,0.669,93.992
Up in Flames,Łaszewo,39,0.792,0.451,3,-5.878,0,0.0456,0.378,0.0,0.086,0.378,141.0
Using,Sorority Noise,0,0.741,0.526,1,-7.001,0,0.052,0.217,3.61e-06,0.185,0.548,119.944
UTAH,SVDDEN DEATH,31,0.431,0.767,6,-3.343,1,0.0661,0.114,0.0064,0.085,0.331,139.532
V. 3005,Childish Gambino,0,0.624,0.46,6,-6.403,0,0.287,0.126,0.0,0.0871,0.643,166.033
Vagabond (feat. Czarface),MISSIO,29,0.608,0.811,4,-6.686,0,0.155,0.0488,2.14e-05,0.346,0.688,150.062
Vas,jagger finn,76,0.514,0.424,0,-10.645,1,0.0282,0.918,0.849,0.126,0.416,71.114
Vault,Excision,44,0.42,0.962,1,-1.892,1,0.611,0.00781,0.0128,0.372,0.147,160.022
vent,Baby Keem,71,0.896,0.377,9,-5.502,1,0.0935,0.0123,1.43e-06,0.115,0.255,113.886
Vicodin,CVBZ,25,0.642,0.776,10,-5.216,0,0.135,0.0715,0.0,0.146,0.759,102.995
Video Games,Lana Del Rey,70,0.236,0.249,6,-9.595,0,0.0348,0.811,1e-06,0.087,0.181,72.847
Vienna,Billy Joel,81,0.532,0.495,10,-6.662,1,0.0343,0.659,0.0,0.0754,0.308,124.936
Violence),Dijon,47,0.465,0.595,7,-3.644,1,0.0458,0.338,0.0,0.324,0.199,132.617
Viva La Vida,Coldplay,88,0.486,0.617,5,-7.115,0,0.0287,0.0954,3.23e-06,0.109,0.417,138.015
Void in Blue,Glare,47,0.28,0.486,11,-7.615,1,0.0297,0.00255,0.133,0.125,0.0377,81.247
Vowels (and the Importance of Being Me),HUNNY,56,0.484,0.875,4,-5.237,1,0.0541,0.00154,9.64e-05,0.169,0.724,150.021
Vultures,Chee,37,0.493,0.68,2,-7.679,0,0.5,0.0313,0.0168,0.137,0.314,139.91
Wait,NoMBe,1,0.762,0.459,4,-8.202,0,0.0672,0.219,0.0157,0.168,0.185,98.006
Wait 2.0,NoMBe,0,0.752,0.466,4,-10.928,0,0.0429,0.03,0.0601,0.16,0.243,104.996
Waiting on the Summer,VHS Collection,0,0.553,0.811,4,-5.832,1,0.111,0.0449,0.0,0.101,0.629,104.988
Walk Away,Eliminate,34,0.694,0.794,8,-1.444,1,0.0492,0.0372,0.525,0.119,0.559,150.0
WAR,Kayzo,26,0.374,0.967,2,0.219,1,0.0855,0.00458,0.0,0.108,0.197,180.01
Warm,Dre'es,64,0.662,0.296,8,-14.525,1,0.0301,0.887,0.111,0.119,0.434,94.024
Warmth,ford.,51,0.521,0.821,10,-3.899,0,0.214,0.0978,0.096,0.373,0.249,105.035
Warsh_Tippy and Zelda,"Whatever, Dad",60,0.416,0.0818,7,-21.559,1,0.0332,0.747,0.317,0.118,0.0645,128.608
Wasted,Tiësto,0,0.645,0.832,2,-5.595,1,0.0294,0.00106,0.00264,0.199,0.375,112.028
Watching planes take off,Lloyd Vaan,48,0.357,0.132,7,-20.589,1,0.0421,0.661,0.859,0.109,0.104,118.769
Water,BAYNK,63,0.612,0.532,6,-6.834,0,0.0426,0.187,0.576,0.147,0.0795,101.991
Water,Ugly God,48,0.8,0.297,0,-13.1,0,0.407,0.66,0.000111,0.105,0.213,140.051
Watercolor Eyes - From “Euphoria” An HBO Original Series,Lana Del Rey,70,0.444,0.26,7,-10.045,1,0.0316,0.964,0.0815,0.125,0.121,120.443
Waterfalls,Bag Raiders,29,0.756,0.79,8,-7.444,1,0.0667,0.104,0.000338,0.0844,0.435,124.912
Watermelon Sugar,Harry Styles,2,0.548,0.816,0,-4.209,1,0.0465,0.122,0.0,0.335,0.557,95.39
Waves,Kanye West,74,0.557,0.586,10,-4.57,1,0.0382,0.0528,7.33e-06,0.339,0.0681,96.091
Way It Goes,Hippo Campus,62,0.542,0.906,9,-4.213,1,0.0491,0.021,0.00043,0.377,0.515,120.014
Waze,Tierra Whack,47,0.815,0.219,11,-12.898,0,0.512,0.662,0.0,0.106,0.161,119.977
Weak,AJR,2,0.672,0.642,5,-4.552,1,0.0461,0.127,0.0,0.137,0.656,123.984
We Are Young (feat. Janelle Monáe),fun.,79,0.378,0.638,10,-5.576,1,0.075,0.02,7.66e-05,0.0849,0.735,184.086
We Are Your Friends - Justice Vs Simian,Justice,0,0.615,0.97,9,1.342,0,0.119,0.0104,0.384,0.178,0.507,122.993
We Begged 2 Explode,Jeff Rosenstock,0,0.559,0.337,11,-7.17,1,0.0278,0.113,0.0,0.127,0.276,100.41
We Could Be Kings,Zeds Dead,39,0.546,0.71,11,-3.982,0,0.034,0.00784,3.14e-05,0.224,0.336,86.022
Weekend,Louis The Child,55,0.684,0.774,7,-5.951,1,0.188,0.26,0.0,0.108,0.448,84.991
we fell in love in october,girl in red,20,0.566,0.366,7,-12.808,1,0.028,0.113,0.181,0.155,0.237,129.959
We Got U,Lemaitre,40,0.583,0.666,11,-3.913,0,0.0337,0.0145,1.29e-05,0.129,0.449,126.918
We Might Be Dead by Tomorrow,Soko,0,0.386,0.151,7,-16.492,1,0.0388,0.966,0.000897,0.119,0.0825,143.456
We Might Fall,GHASTLY,51,0.326,0.759,7,-5.019,1,0.0599,0.016,0.000878,0.0804,0.0797,154.555
Wendy's Trash Can,Rozwell Kid,43,0.465,0.963,6,-5.396,1,0.0571,0.00106,0.0,0.24,0.292,98.02
We're Beautiful,ABSRDST,41,0.651,0.793,5,-5.288,1,0.0837,0.0383,0.022,0.178,0.261,146.07
We're Going to Be Friends,The White Stripes,69,0.534,0.441,7,-5.752,1,0.0303,0.661,0.0,0.0934,0.439,97.009
We Rise,San Holo,57,0.747,0.491,6,-6.043,1,0.0639,0.197,1.77e-05,0.0837,0.827,145.034
West,River Tiber,63,0.265,0.473,8,-8.379,1,0.0447,0.899,0.078,0.226,0.143,120.909
West Coast City,Tucker Rivera,0,0.607,0.199,10,-17.95,1,0.0644,0.902,0.000876,0.146,0.11,139.835
