track_name,artist_name,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
Ullswater,Blueshift Signal,0,0.198,0.599,9,-8.217,1,0.0349,0.00436,0.275,0.0989,0.198,103.864
UKA UKA,Trippie Redd,41,0.722,0.868,11,-5.34,0,0.16,0.135,0.0,0.101,0.671,87.011
UK,Burial,0,0.18,0.25,11,-14.582,0,0.0381,0.965,0.939,0.0953,0.0409,134.839
uh oh,Tate McRae,72,0.625,0.604,10,-7.415,0,0.339,0.257,2.06e-05,0.129,0.372,174.089
Ugotme,Omar Apollo,62,0.782,0.494,0,-1.458,1,0.0337,0.454,6.1e-05,0.134,0.402,65.832
UGLY,slowthai,42,0.353,0.71,4,-4.809,0,0.0357,0.00304,0.000309,0.109,0.0479,87.913
Ugliest,$uicideboy$,73,0.752,0.55,5,-7.166,0,0.362,0.172,0.0148,0.14,0.405,174.073
UFO,ESG,0,0.502,0.318,1,-19.444,1,0.221,0.000268,0.865,0.0978,0.148,70.724
U Deserve It,Trippie Redd,34,0.817,0.509,5,-7.287,1,0.0316,0.547,4.28e-06,0.0758,0.551,110.014
Uber Everywhere,MadeinTYO,55,0.779,0.455,1,-15.025,1,0.28,0.0542,0.0,0.177,0.197,140.181
U and I,Ski Mask The Slump God,47,0.742,0.393,4,-12.603,0,0.18,0.323,0.0,0.0964,0.437,145.059
U and Dat (feat. T. Pain & Kandi Girl),E-40,64,0.858,0.484,6,-7.448,0,0.277,0.0241,1.8e-06,0.123,0.329,99.992
U,hold,50,0.609,0.116,0,-15.548,1,0.0376,0.961,0.945,0.109,0.284,84.987
u,Kendrick Lamar,64,0.406,0.798,11,-5.585,0,0.432,0.26,0.0,0.461,0.58,71.547
Tyrant (feat. Jorja Smith),Kali Uchis,64,0.422,0.471,3,-8.784,0,0.18,0.142,0.0,0.112,0.62,82.433
Type Of Way,Rich Homie Quan,50,0.854,0.75,6,-5.273,0,0.29,0.0606,0.0,0.0968,0.814,134.919
Tyler Herro,Jack Harlow,79,0.792,0.793,5,-6.185,0,0.0841,0.0872,0.0,0.22,0.775,123.031
Tycoon,Future,43,0.858,0.598,1,-7.407,0,0.357,0.0223,0.0,0.174,0.85,157.03
Two Wonderful Stars,The Curtain Society,1,0.366,0.805,5,-5.67,1,0.0315,0.0452,0.274,0.602,0.194,103.153
Two Weeks Pt. 2,Perry Maysun,6,0.307,0.589,9,-10.751,1,0.0653,0.483,2.46e-06,0.162,0.243,160.396
"Two Weeks, Pt. 1",Perry Maysun,19,0.336,0.725,9,-8.09,0,0.285,0.212,0.0,0.16,0.845,161.151
Two Weeks,Grizzly Bear,3,0.537,0.712,5,-5.597,1,0.0286,0.289,0.00568,0.08,0.704,159.871
Two Tens (feat. Anderson .Paak),Cordae,71,0.603,0.546,4,-7.525,0,0.35,0.194,2.68e-06,0.0783,0.667,87.99
Two Slow Dancers,Mitski,64,0.37,0.11,0,-13.176,1,0.0295,0.791,0.000575,0.0997,0.0579,82.899
Two of a Kind,Daylight,33,0.195,0.644,3,-6.554,0,0.0382,0.00252,0.479,0.237,0.11,90.018
Two Moons,BoyWithUke,72,0.841,0.502,6,-9.068,0,0.211,0.52,0.000187,0.103,0.863,109.965
Two Is Better Than One (feat. Taylor Swift),BOYS LIKE GIRLS,68,0.521,0.702,0,-5.189,1,0.0331,0.189,0.0,0.0962,0.25,127.976
Two Ghosts,Harry Styles,71,0.386,0.407,6,-7.095,0,0.0268,0.234,1.86e-06,0.0999,0.456,69.387
Two Cups (feat. Offset & Big Sean),Rich The Kid,41,0.827,0.768,0,-4.587,1,0.207,0.0214,0.0,0.193,0.496,92.994
Two Course March,Electro Group,0,0.325,0.945,2,-6.214,1,0.0775,7.15e-05,0.877,0.128,0.192,133.564
Two Birds,Regina Spektor,74,0.546,0.5,0,-8.881,1,0.0379,0.802,0.00108,0.107,0.449,150.92
Two 10s,Quinn XCII,45,0.741,0.498,0,-6.189,0,0.303,0.6,3.5e-06,0.119,0.552,71.502
Two®,Lil Uzi Vert,62,0.266,0.642,7,-5.133,1,0.0694,0.424,0.0,0.0943,0.0371,75.022
Twist My Fingaz,YG,0,0.903,0.602,10,-5.429,0,0.336,0.0134,0.0,0.14,0.529,99.01
Twist And Shout - Remastered 2009,The Beatles,79,0.482,0.849,2,-9.198,1,0.0452,0.641,7.74e-06,0.0414,0.937,124.631
Twist,Korn,68,0.558,0.989,1,-5.041,0,0.158,0.395,9.81e-05,0.375,0.635,83.071
Twinz (feat. Fat Joe),Big Pun,68,0.633,0.764,0,-7.212,1,0.323,0.32,3.4e-06,0.234,0.522,94.971
The Twins / Romantica,Duster,49,0.302,0.806,0,-6.305,1,0.0346,0.734,0.886,0.156,0.246,167.425
Twin Size Mattress,The Front Bottoms,0,0.325,0.867,4,-5.53,1,0.0809,0.00548,4.33e-06,0.103,0.336,144.866
Twin Flames,Midrift,59,0.26,0.647,5,-4.226,0,0.043,0.0674,0.982,0.428,0.417,119.906
Twin Falls,Built To Spill,51,0.536,0.336,9,-13.278,1,0.0336,0.273,0.0126,0.245,0.411,115.078
Twerkulator,City Girls,61,0.895,0.469,1,-5.882,1,0.0661,0.0012,4.56e-05,0.192,0.076,126.917
Twerk (feat. Cardi B),City Girls,0,0.788,0.841,4,-4.006,0,0.143,0.122,0.0011,0.166,0.493,190.089
twentydollars,Tec,15,0.385,0.478,11,-9.852,0,0.358,0.285,0.000132,0.258,0.405,170.421
TV,Billie Eilish,86,0.412,0.236,4,-15.159,0,0.0379,0.83,0.00653,0.147,0.119,140.214
Turn! Turn! Turn! (To Everything There Is a Season),The Byrds,66,0.451,0.818,2,-8.124,1,0.0439,0.135,2.92e-05,0.052,0.755,124.532
Turn My Swag On,Soulja Boy,64,0.546,0.712,3,-3.104,0,0.0269,0.000969,0.0,0.406,0.489,150.154
Turn Me On,Kevin Lyttle,70,0.677,0.682,9,-6.879,1,0.0361,0.0405,0.0,0.0351,0.875,106.279
Turning Page,Sleeping At Last,72,0.307,0.371,3,-8.498,1,0.0288,0.923,0.0253,0.11,0.189,115.241
Turn Away,Skinshape,23,0.473,0.329,7,-12.224,0,0.0391,0.758,0.572,0.0693,0.286,114.785
Turks (with Gunna & ft. Travis Scott),NAV,67,0.894,0.618,7,-4.356,0,0.129,0.0808,0.0,0.558,0.379,119.1
Tunnel Vision,Kodak Black,73,0.497,0.489,11,-7.724,0,0.294,0.0576,9.91e-05,0.122,0.231,171.853
Tungs,The Frights,53,0.565,0.618,1,-11.316,0,0.104,0.0697,6.37e-05,0.509,0.5,106.337
Tunevert,LUCKI,62,0.884,0.387,8,-6.08,0,0.0748,0.409,0.0,0.0895,0.279,123.947
Tuned In Freestyle,Megan Thee Stallion,62,0.85,0.836,1,-6.689,1,0.0789,0.000108,0.000115,0.139,0.425,131.961
Tundra/Desert,Modest Mouse,0,0.313,0.853,7,-7.863,1,0.167,0.012,0.00512,0.583,0.173,123.824
Tumblr Girls (feat. Christoph Andersson),G-Eazy,83,0.49,0.373,8,-9.762,1,0.26,0.101,0.000105,0.128,0.346,121.889
Tucked Off Shawty / Touchdown,Rexx Life Raj,22,0.754,0.479,7,-8.305,1,0.0491,0.256,0.0,0.222,0.285,129.971
tubby wubby pony waifu,CarlyIsSleepy,7,0.641,0.601,5,-8.817,1,0.0589,0.561,3.32e-06,0.0791,0.775,130.064
T. TITAN,Thouxanbanfauni,53,0.754,0.359,5,-9.858,0,0.423,0.422,0.0,0.122,0.188,157.914
TTD,NAV,49,0.684,0.356,9,-10.14,0,0.0418,0.49,3.09e-06,0.226,0.179,95.944
TSU,Drake,75,0.568,0.56,9,-9.059,1,0.42,0.228,3.05e-06,0.39,0.246,130.019
TSLAMP,MGMT,51,0.602,0.879,9,-5.283,0,0.0994,0.22,0.000236,0.107,0.733,174.11
T-Shirt,Migos,5,0.865,0.687,10,-3.744,0,0.217,0.242,0.0,0.158,0.486,139.023
Tryna Smoke (feat. Chris Brown & Snoop Dogg) - Remix,Jhené Aiko,40,0.613,0.505,8,-10.669,1,0.252,0.437,0.0,0.182,0.728,149.788
Tryna Smoke,Jhené Aiko,52,0.644,0.451,8,-11.079,1,0.154,0.39,4.17e-05,0.593,0.779,149.854
Tryna Be,Giveon,64,0.637,0.242,1,-12.556,0,0.0513,0.524,0.0,0.204,0.281,131.993
Try Me,DeJ Loaf,57,0.56,0.81,0,-8.029,0,0.0872,0.0071,7.93e-06,0.241,0.247,170.044
Try Me,The Weeknd,0,0.466,0.672,8,-5.777,0,0.068,0.622,0.00108,0.147,0.108,91.673
trying//cry4help,funeral,43,0.463,0.531,9,-12.145,1,0.0568,0.308,0.196,0.142,0.0564,71.173
Trying,midwxst,0,0.668,0.794,5,-4.194,1,0.0612,0.295,0.0,0.113,0.723,87.54
Truth Hurts,Lizzo,60,0.715,0.624,4,-3.046,0,0.114,0.11,0.0,0.123,0.412,158.087
Trust Nobody,Ama Lou,47,0.672,0.472,11,-9.501,1,0.244,0.605,0.0,0.0919,0.395,78.347
Trust Issues,Drake,83,0.421,0.539,11,-5.456,0,0.274,0.779,0.0,0.111,0.523,89.177
Trust,Brent Faiyaz,83,0.764,0.394,8,-8.559,1,0.152,0.231,9.37e-05,0.117,0.465,92.009
Trumpets,Jason Derulo,64,0.635,0.691,0,-4.862,1,0.258,0.555,0.0,0.097,0.638,82.142
Truffle Butter,Nicki Minaj,60,0.887,0.673,10,-6.846,0,0.0503,0.0743,4.06e-05,0.124,0.491,105.113
True Love,Kanye West,77,0.712,0.861,5,-5.487,0,0.25,0.0182,6.09e-06,0.511,0.388,84.042
True Colors,The Weeknd,66,0.624,0.424,1,-8.237,1,0.24,0.286,0.0,0.173,0.584,76.671
True Colors,DaBoii,22,0.754,0.723,8,-7.464,1,0.282,0.642,0.0,0.136,0.535,94.947
True Colors,Zedd,45,0.568,0.794,2,-3.317,0,0.0371,0.398,3.95e-05,0.104,0.489,126.023
True Blue,boygenius,0,0.464,0.774,7,-7.761,1,0.0406,0.253,0.00377,0.181,0.419,146.202
Trouble - Unpeeled,Cage The Elephant,40,0.454,0.699,0,-6.143,1,0.0389,0.155,0.00536,0.924,0.401,78.874
Troublemaker (feat. Flo Rida),Olly Murs,77,0.762,0.863,0,-3.689,0,0.0561,0.015,0.0,0.125,0.965,106.012
Troubled Boy,Kid Cudi,31,0.652,0.186,11,-18.537,0,0.0317,0.953,0.94,0.108,0.17,117.328
Trouble,Cage The Elephant,74,0.47,0.623,0,-5.655,1,0.0302,0.392,0.000439,0.0992,0.298,77.861
Trouble,Coldplay,75,0.565,0.546,11,-7.496,0,0.0314,0.189,0.0015,0.17,0.195,139.757
Trouble,Never Shout Never,56,0.809,0.28,10,-8.818,1,0.329,0.918,0.0,0.179,0.564,122.046
Trophy Kids,Devon Hendryx,14,0.777,0.793,2,-7.446,1,0.0455,0.758,0.0,0.149,0.635,119.943
Trophies,Young Money,0,0.74,0.694,1,-7.488,1,0.505,0.153,0.0,0.137,0.249,143.894
Troopers,Jay Rock,0,0.8,0.488,1,-8.611,0,0.244,0.229,2.24e-06,0.12,0.459,135.049
TROJAN HORSE,SEBASTIAN PAUL,58,0.651,0.726,8,-7.583,1,0.312,0.576,0.0152,0.272,0.657,89.305
Trippy (feat. J. Cole),Anderson .Paak,58,0.57,0.65,2,-8.538,1,0.326,0.0707,0.0,0.339,0.174,96.767
Trippin (feat. Kehlani),EARTHGANG,42,0.703,0.449,1,-9.924,1,0.0971,0.208,0.000483,0.105,0.466,99.0
TRIP,BROCKHAMPTON,41,0.775,0.308,6,-12.652,1,0.0905,0.215,1.43e-05,0.104,0.633,75.954
Trip,Ella Mai,0,0.717,0.605,11,-5.68,0,0.075,0.214,0.0,0.138,0.387,81.047
Trigger/repeat/hold,Electro Group,0,0.637,0.333,5,-15.471,1,0.0512,0.923,0.984,0.118,0.259,154.013
Triggered (freestyle),Jhené Aiko,43,0.486,0.389,0,-10.765,1,0.31,0.796,0.0,0.146,0.389,93.96
Tried Our Best,Drake,66,0.566,0.297,8,-13.408,0,0.0547,0.868,0.0,0.164,0.183,84.086
Trick,Alex G,45,0.198,0.487,10,-13.818,0,0.056,0.737,0.972,0.275,0.0914,117.762
Tribe (with J. Cole),Bas,67,0.755,0.594,7,-5.906,1,0.216,0.241,0.0,0.107,0.237,178.929
Trial By Fire,Valium Aggelein,33,0.305,0.318,9,-15.236,1,0.0528,0.597,0.827,0.298,0.274,80.576
Tres Equis,Cypress Hill,46,0.662,0.476,0,-14.114,0,0.0612,0.00192,0.00683,0.353,0.489,103.302
Trenches,Monica,47,0.622,0.501,1,-4.33,1,0.21,0.00642,0.0,0.167,0.308,202.007
Trees,McCafferty,61,0.486,0.921,2,-5.221,1,0.101,0.741,0.0,0.0772,0.581,112.555
Treehouse,FM,0,0.585,0.202,7,-19.463,0,0.0392,0.695,0.227,0.111,0.167,73.508
Treehouse,alex g online,0,0.584,0.233,7,-18.762,0,0.0349,0.696,0.437,0.111,0.134,73.497
Treehouse,Alex G,80,0.612,0.196,7,-19.489,0,0.0359,0.706,0.319,0.111,0.142,73.489
Treefingers,Radiohead,55,0.165,0.146,6,-21.357,1,0.0362,0.827,0.887,0.109,0.0577,134.508
Treat Me Like Somebody,Tink,0,0.529,0.36,4,-10.84,1,0.113,0.474,0.0,0.0446,0.553,129.387
Treated Like The Weather,Slum Sociable,0,0.574,0.56,5,-6.338,1,0.0344,0.372,0.0132,0.206,0.355,97.999
Treasure,Bruno Mars,83,0.874,0.692,5,-5.28,0,0.0431,0.0412,7.24e-05,0.324,0.937,116.017
Tread Carefully,SZA,63,0.505,0.249,1,-14.879,0,0.139,0.115,0.0,0.155,0.207,115.815
Treacherous (Taylor's Version),Taylor Swift,73,0.645,0.593,2,-6.506,1,0.0288,0.0344,0.000127,0.13,0.299,109.984
Trauma,Electro Group,2,0.424,0.971,9,-7.463,1,0.08,0.000264,0.737,0.112,0.23,150.198
Trap This Way (This Way),Lil Uzi Vert,56,0.71,0.586,2,-5.331,1,0.381,0.248,0.0,0.193,0.207,175.987
Trap Queen,Fetty Wap,77,0.746,0.873,7,-3.803,1,0.128,0.0244,0.0,0.354,0.817,148.075
Trappin Out The Krusty Krab,Big Baby Scumbag,35,0.875,0.504,10,-9.972,0,0.517,0.00232,0.0,0.077,0.523,77.471
TRAP METAL,Lil Darkie,56,0.878,0.517,1,-6.651,1,0.467,0.026,0.0199,0.0451,0.448,144.876
Trap House (feat. Shoreline Mafia),03 Greedo,0,0.737,0.482,1,-5.845,0,0.036,0.115,0.0,0.0873,0.26,97.469
Transportin',Kodak Black,74,0.804,0.66,10,-4.86,0,0.0726,0.0319,0.0,0.103,0.257,94.053
Transporter,Lil Baby,49,0.871,0.461,1,-8.961,1,0.092,0.0285,3.47e-06,0.159,0.109,125.964
t r a n s p a r e n t s o u l feat. Travis Barker,WILLOW,64,0.374,0.83,11,-5.203,0,0.0584,0.00213,0.0,0.15,0.204,90.19
Transform (feat. Charlotte Day Wilson),Daniel Caesar,62,0.498,0.292,5,-10.656,1,0.031,0.511,1.9e-05,0.256,0.348,68.963
Trance (with Travis Scott & Young Thug),Metro Boomin,88,0.571,0.549,1,-7.38,0,0.404,0.18,0.0,0.168,0.447,119.497
Trampoline - Jauz Remix,SHAED,61,0.49,0.606,7,-6.604,0,0.0424,0.169,0.00106,0.0704,0.119,126.553
Tramontane,Boxplot,40,0.433,0.896,1,-6.155,1,0.043,0.00316,0.872,0.363,0.0659,174.073
traitor,Olivia Rodrigo,88,0.38,0.339,3,-7.885,1,0.0338,0.691,0.0,0.12,0.0849,100.607
Training Wheels,Melanie Martinez,75,0.571,0.481,9,-7.179,1,0.0444,0.697,0.0,0.089,0.0807,113.753
Traingazing,Sam Wills,66,0.848,0.364,11,-10.058,1,0.0637,0.697,0.00529,0.14,0.569,137.541
Train food,XXXTENTACION,58,0.492,0.712,9,-7.278,0,0.691,0.564,9.1e-05,0.357,0.23,137.453
Trained to Kill (Big Body Whips) [feat. Gunna],G Herbo,0,0.821,0.424,0,-9.312,0,0.47,0.0433,0.0,0.0723,0.191,126.006
trademark usa,Baby Keem,74,0.615,0.6,10,-5.62,1,0.27,0.107,1.61e-06,0.283,0.0661,130.027
Track,alex g online,0,0.713,0.491,1,-17.143,1,0.0421,0.413,0.662,0.0992,0.617,116.017
Trace Me Onto You,Title Fight,48,0.139,0.953,0,-4.519,1,0.0804,2.05e-05,0.858,0.226,0.0887,172.986
TR666 (Freestyle),DJ Max Star,0,0.607,0.467,11,-11.475,0,0.0569,0.433,0.000419,0.114,0.162,170.061
Toy Soldier,Britney Spears,50,0.777,0.897,0,-5.183,1,0.0837,0.00266,3.37e-05,0.0755,0.655,117.017
Toxic (with Lil Durk),Summer Walker,60,0.742,0.52,6,-7.015,1,0.0772,0.254,0.0,0.111,0.135,123.897
Toxic Waste,Trippie Redd,37,0.728,0.517,8,-11.404,1,0.0629,0.0555,1.95e-06,0.107,0.379,111.974
Toxic Pony,ALTÉGO,67,0.775,0.652,0,-9.906,1,0.152,0.00757,0.000598,0.105,0.922,143.08
Toxicity,System Of A Down,84,0.413,0.873,8,-4.151,1,0.0536,0.000264,0.00249,0.204,0.48,116.68
Toxic,Kehlani,0,0.656,0.453,7,-5.395,0,0.0351,0.307,0.00102,0.113,0.0407,111.804
Toxic,Britney Spears,85,0.774,0.838,5,-3.914,0,0.114,0.0249,0.025,0.242,0.924,143.04
Toxic,BoyWithUke,72,0.594,0.612,8,-6.627,0,0.363,0.835,0.0,0.461,0.687,179.629
town,mage tears,58,0.324,0.00584,3,-34.23,1,0.0487,0.923,0.169,0.116,0.067,165.193
The Tourist,Radiohead,60,0.241,0.295,4,-8.57,1,0.0318,0.223,0.0319,0.11,0.0398,114.347
Tourette's,Nirvana,57,0.277,0.908,10,-11.029,0,0.0463,0.000198,9.2e-05,0.132,0.351,173.713
Tough (feat. Noah Kahan),Quinn XCII,62,0.729,0.571,10,-7.047,1,0.0551,0.39,0.0,0.111,0.687,93.125
To Ü (feat. AlunaGeorge),Jack Ü,59,0.485,0.928,10,-3.451,0,0.445,0.134,2.92e-05,0.217,0.348,160.165
Touch The Sky,Kanye West,75,0.552,0.846,9,-4.912,1,0.342,0.0114,0.0,0.309,0.554,98.56
Touch It,Ariana Grande,0,0.536,0.694,7,-4.369,0,0.0332,0.0303,0.0,0.183,0.291,100.906
"Touchin, Lovin (feat. Nicki Minaj)",Trey Songz,60,0.813,0.58,11,-6.724,1,0.0746,0.0405,8.45e-06,0.349,0.443,100.045
Touchin' (feat. Bandgang Javar & Slimmy B),Drakeo the Ruler,14,0.771,0.522,1,-10.807,1,0.314,0.00673,0.0,0.423,0.453,96.963
Touch Eem Body,XXXTENTACION,49,0.726,0.419,11,-11.895,0,0.25,0.574,0.0,0.381,0.0644,129.786
Touchable,Remble,61,0.756,0.596,4,-9.644,1,0.452,0.572,0.0,0.101,0.673,94.869
Toto,SALES,38,0.687,0.466,7,-9.707,1,0.0316,0.914,0.249,0.117,0.0885,131.999
To the Top,Twin Shadow,42,0.429,0.725,2,-6.156,1,0.0371,0.00502,1.54e-05,0.266,0.159,82.925
To The Moon,Big Baby Scumbag,33,0.697,0.572,7,-6.832,0,0.123,0.622,0.0,0.114,0.436,130.039
A to the K,Cypress Hill,43,0.659,0.629,7,-12.904,1,0.376,0.125,0.00914,0.156,0.713,185.911
Toromi Hearts 2,Goreshit,47,0.337,0.995,8,-1.916,0,0.106,3.8e-05,0.0588,0.413,0.376,219.01
Toroka,Christian Kuria,62,0.641,0.438,5,-7.029,1,0.132,0.905,0.000134,0.108,0.343,67.529
A Tornado Hits The Illies,Birth Day,46,0.314,0.281,0,-15.487,1,0.0312,0.982,0.961,0.107,0.0579,130.091
Topical Solution,Duster,58,0.683,0.62,9,-12.445,1,0.0409,0.9,0.934,0.0992,0.121,74.953
TOPIA TWINS (feat. Rob49 & 21 Savage),Travis Scott,82,0.715,0.567,1,-4.481,0,0.0865,0.06,0.0,0.0655,0.332,160.098
TOP FLOOR (feat. Travis Scott),Gunna,48,0.823,0.504,8,-8.65,0,0.16,0.206,0.0,0.417,0.481,112.985
Top (feat. Pi'erre Bourne),Playboi Carti,59,0.956,0.517,1,-5.522,1,0.0648,0.00906,0.0,0.113,0.162,130.004
Topanga,Trippie Redd,55,0.755,0.615,4,-8.245,1,0.0454,0.00587,1.75e-06,0.109,0.039,105.955
Toot It And Boot It,YG,56,0.8,0.536,7,-9.533,1,0.0893,0.127,0.0,0.106,0.247,95.03
Toosie Slide,Drake,74,0.834,0.454,1,-9.75,0,0.201,0.321,6.15e-06,0.114,0.837,81.618
Too Player,Vinny West,2,0.878,0.524,8,-7.635,1,0.172,0.0905,5.23e-06,0.123,0.511,105.04
Too Much Monkey Business - Alternate Take,The Kinks,15,0.562,0.878,5,-4.146,1,0.147,0.0213,0.0,0.369,0.958,117.194
Too Late,The Weeknd,0,0.642,0.87,4,-5.177,0,0.13,0.0534,6.36e-05,0.694,0.235,120.014
Took His Time,Lil Wayne,50,0.753,0.703,5,-3.417,0,0.212,0.144,0.0,0.325,0.642,149.991
Too Hotty,Quality Control,59,0.889,0.398,1,-7.183,1,0.204,0.19,0.0,0.104,0.159,129.993
Too Good At Goodbyes,Sam Smith,4,0.681,0.372,5,-8.237,1,0.0432,0.64,0.0,0.169,0.476,91.873
Too Good,Drake,4,0.804,0.648,7,-7.805,1,0.117,0.0573,3.49e-05,0.102,0.392,117.983
too easy (Remix) [feat. Future & Roddy Ricch],Gunna,0,0.784,0.601,5,-6.472,0,0.118,0.0155,0.0,0.122,0.22,156.0
too easy,Gunna,0,0.798,0.572,1,-6.627,1,0.17,0.027,0.0,0.099,0.293,155.933
Too Deep,Kehlani,49,0.516,0.638,7,-6.673,0,0.0796,0.614,0.0,0.099,0.642,180.216
TOO COLD,Sickmode,66,0.631,0.858,2,-4.895,1,0.178,0.00793,0.000988,0.501,0.337,160.046
Too Close,Sir Chloe,0,0.42,0.558,9,-5.728,1,0.0509,0.167,0.0,0.19,0.538,165.987
Too Close,Alex Clare,60,0.584,0.712,11,-4.311,0,0.0395,0.0112,1.05e-06,0.114,0.286,126.043
Tonight Tonight,Hot Chelle Rae,71,0.686,0.783,4,-4.977,1,0.119,0.0764,0.0,0.163,0.814,99.978
Tonight (I'm Fuckin' You),Enrique Iglesias,67,0.648,0.89,0,-3.982,0,0.0523,0.0294,3.58e-06,0.116,0.321,125.953
Tonight (feat. Eve),Doja Cat,56,0.779,0.558,7,-5.523,0,0.259,0.0417,0.0,0.0727,0.866,91.933
Tonight,Summer Walker,70,0.715,0.534,1,-6.536,1,0.0428,0.169,6.18e-06,0.0931,0.215,105.97
Tonight,Kidswaste,43,0.453,0.558,7,-6.831,1,0.0267,0.484,0.00371,0.23,0.197,86.905
Tongue Tied,GROUPLOVE,80,0.56,0.936,3,-5.835,1,0.0439,0.00847,0.0,0.161,0.371,112.96
Tongue,Midrift,37,0.437,0.429,8,-5.994,1,0.0307,0.544,0.941,0.169,0.225,107.973
Tom's Diner,Suzanne Vega,60,0.86,0.439,6,-12.264,0,0.0495,0.0204,0.0147,0.0465,0.725,99.144
Tomorrow Tomorrow,Elliott Smith,43,0.37,0.322,5,-13.396,1,0.0317,0.75,7.53e-05,0.223,0.301,82.229
Tomorrow's Taken,Mojave 3,42,0.393,0.15,3,-18.17,1,0.0305,0.707,0.863,0.123,0.0698,102.601
Tomioka,Jay Eazy,27,0.723,0.558,9,-11.38,1,0.458,0.0944,0.0,0.0912,0.633,77.089
To Me,Alina Baraz,58,0.276,0.558,1,-9.811,1,0.0439,0.421,0.248,0.0885,0.04,78.021
To Let A Good Thing Die,Bruno Major,0,0.558,0.109,10,-18.857,1,0.0978,0.934,1.35e-05,0.13,0.389,64.303
TOLD YALL,Benjamin Earl Turner,17,0.76,0.441,0,-8.066,1,0.16,0.257,0.00259,0.135,0.621,170.054
Tokyo Goons,Lil House Phone,38,0.847,0.52,2,-10.763,1,0.12,0.0426,3.17e-06,0.0905,0.767,144.33
"Tokyo Drift (Fast & Furious) - From ""The Fast And The Furious: Tokyo Drift"" Soundtrack",Teriyaki Boyz,73,0.757,0.892,6,-5.321,1,0.124,0.178,4.19e-05,0.0719,0.936,127.014
Together,Trippie Redd,37,0.615,0.444,8,-6.773,0,0.0282,0.893,8.06e-06,0.127,0.125,120.098
To Build A Home,The Cinematic Orchestra,77,0.264,0.122,9,-15.399,1,0.0349,0.885,0.349,0.094,0.0735,148.658
To Be So Lonely,Harry Styles,70,0.758,0.436,0,-7.269,1,0.0418,0.618,1.61e-05,0.335,0.605,104.959
TO BERLIN (with love),Perry Maysun,9,0.549,0.734,11,-7.964,0,0.39,0.23,0.0,0.484,0.466,144.309
TOAST UP,Benjamin Earl Turner,20,0.604,0.7,5,-5.57,0,0.21,0.834,0.0,0.17,0.909,88.226
Tití Me Preguntó,Bad Bunny,86,0.65,0.715,5,-5.198,0,0.253,0.0993,0.000291,0.126,0.187,106.672
Titanium (feat. Sia),David Guetta,72,0.604,0.788,0,-3.673,0,0.103,0.0678,0.153,0.127,0.301,126.06
Titanic,Earl Sweatshirt,44,0.888,0.763,9,-5.834,1,0.301,0.0337,0.0,0.17,0.67,129.94
Titanic,Juice WRLD,0,0.568,0.545,1,-6.668,0,0.0447,0.168,0.0,0.112,0.234,174.144
‘tis the damn season,Taylor Swift,74,0.575,0.434,5,-8.193,1,0.0312,0.735,6.59e-05,0.105,0.348,145.916
Tired/Reflections,WESTSIDE BOOGIE,40,0.552,0.486,5,-9.226,0,0.518,0.509,0.0,0.199,0.303,85.703
Tired Of Sex,Weezer,53,0.331,0.959,6,-4.979,1,0.0703,0.000923,4.6e-06,0.292,0.318,133.69
Tip Toes (feat. Quavo),Saweetie,47,0.911,0.636,1,-6.202,1,0.198,0.00856,0.0,0.0959,0.431,88.956
Tip Toe (feat. A Boogie Wit da Hoodie),Roddy Ricch,58,0.757,0.673,1,-8.513,1,0.141,0.095,0.0,0.338,0.574,92.958
Tipsy - Club Mix,J-Kwon,32,0.926,0.793,9,-5.397,1,0.382,0.137,0.0,0.148,0.579,92.973
Tiny Cities (feat. Beck),Flume,44,0.531,0.684,6,-4.718,1,0.0557,0.28,0.000307,0.092,0.374,71.049
Tings,Baby Smoove,69,0.607,0.809,6,-7.668,0,0.167,0.00445,0.0,0.267,0.598,84.955
Tinder Song,Victor Internet,0,0.619,0.465,11,-7.327,1,0.0238,0.51,2.54e-05,0.0958,0.554,79.983
Time Will Tell,Blood Orange,45,0.628,0.767,6,-5.907,1,0.0735,0.0615,0.000105,0.133,0.551,93.958
Time to Pretend,MGMT,74,0.438,0.94,2,-3.249,1,0.0452,8.74e-05,0.0777,0.3,0.421,100.99
Times Hill (Father Time),Perry Maysun,16,0.478,0.727,7,-9.132,1,0.496,0.744,0.0,0.631,0.735,172.362
Time Piece (feat. Lil Durk),NAV,44,0.847,0.363,8,-7.535,1,0.374,0.189,0.0,0.111,0.174,140.077
Time of the Season - Mono Version,The Zombies,1,0.537,0.7,4,-6.852,0,0.0366,0.142,1.58e-06,0.383,0.695,117.111
Time of Our Lives,Pitbull,83,0.721,0.802,1,-5.797,1,0.0583,0.0921,0.0,0.694,0.724,124.022
Timeless (feat. DJ SPINKING),A Boogie Wit da Hoodie,63,0.569,0.761,5,-6.071,0,0.475,0.261,6.71e-06,0.0748,0.325,180.122
Time in a Tree,Raleigh Ritchie,0,0.56,0.476,0,-7.772,0,0.0774,0.482,0.0,0.362,0.379,105.816
Time Glitch,Duster,46,0.817,0.44,7,-10.877,1,0.0312,0.0413,0.404,0.145,0.506,139.983
Time (feat. Roddy Ricch),Fabolous,47,0.449,0.612,6,-6.93,1,0.298,0.51,0.0,0.234,0.428,175.686
